# academic.paper_trend — 화장품 성분·주제별 월간 논문 수
#
# 소스가 다르면 세는 대상이 다르다. 절대값을 합치거나 이어붙이지 말 것.
#   PubMed      MeSH 확장 주제매칭. 'cosmetic' 이라는 단어가 없는 논문까지 닿는다.
#   Europe PMC  생명과학 색인. 프리프린트와 특허를 포함한다.
# 2019-01 'cosmetic' 이 각각 1205 / 843 인 것은 이견이 아니라 두 개의 다른 질문이다.
#
# 최근 2~3개월은 색인 지연으로 항상 과소집계된다. 하락으로 읽지 말 것.
# 절대 건수가 한 자릿수인 검색어(ethylhexyl triazone 등)는 배수를 쓰면 안 된다 —
# 연 논문 두세 편 차이가 3배로 보인다.
#
# PubMed 1월은 나머지 달의 1.65~2.40배다. 측정한 10개 검색어 전부에서 예외 없이 그렇고,
# Europe PMC 는 1.16배로 훨씬 약하다. 모든 성분이 같은 방향으로 튀므로 성분 얘기가 아니라
# 연초 게재일 몰림에 따른 색인 아티팩트다. 연 단위 비교(paper_growth)는 1월을 양쪽이 한
# 번씩 포함하므로 안전하고, 월별 계열(paper_trend)을 그리면 매년 1월에 봉우리가 선다.
source,query,period,count
pubmed,niacinamide,2023-12-01,102
pubmed,niacinamide,2024-01-01,159
pubmed,niacinamide,2024-02-01,95
pubmed,niacinamide,2024-03-01,111
pubmed,niacinamide,2024-04-01,77
pubmed,niacinamide,2024-05-01,84
pubmed,niacinamide,2024-06-01,100
pubmed,niacinamide,2024-07-01,115
pubmed,niacinamide,2024-08-01,102
pubmed,niacinamide,2024-09-01,103
pubmed,niacinamide,2024-10-01,101
pubmed,niacinamide,2024-11-01,94
pubmed,niacinamide,2024-12-01,104
pubmed,niacinamide,2025-01-01,153
pubmed,niacinamide,2025-02-01,94
pubmed,niacinamide,2025-03-01,83
pubmed,niacinamide,2025-04-01,84
pubmed,niacinamide,2025-05-01,87
pubmed,niacinamide,2025-06-01,79
pubmed,niacinamide,2025-07-01,96
pubmed,niacinamide,2025-08-01,77
pubmed,niacinamide,2025-09-01,80
pubmed,niacinamide,2025-10-01,86
pubmed,niacinamide,2025-11-01,79
pubmed,niacinamide,2025-12-01,91
pubmed,niacinamide,2026-01-01,118
pubmed,niacinamide,2026-02-01,80
pubmed,niacinamide,2026-03-01,70
pubmed,niacinamide,2026-04-01,83
pubmed,niacinamide,2026-05-01,86
pubmed,niacinamide,2026-06-01,67
pubmed,niacinamide,2026-07-01,51
pubmed,niacinamide,2026-08-01,36
pubmed,panthenol,2019-01-01,3
pubmed,panthenol,2019-02-01,5
pubmed,panthenol,2019-03-01,2
pubmed,panthenol,2019-04-01,5
pubmed,panthenol,2019-05-01,2
pubmed,panthenol,2019-06-01,2
pubmed,panthenol,2019-07-01,1
pubmed,panthenol,2019-08-01,3
pubmed,panthenol,2019-09-01,4
pubmed,panthenol,2019-10-01,1
pubmed,panthenol,2019-11-01,2
pubmed,panthenol,2019-12-01,3
pubmed,panthenol,2020-01-01,3
pubmed,panthenol,2020-02-01,3
pubmed,panthenol,2020-03-01,0
pubmed,panthenol,2020-04-01,2
pubmed,panthenol,2020-05-01,6
pubmed,panthenol,2020-06-01,2
pubmed,panthenol,2020-07-01,3
pubmed,panthenol,2020-08-01,5
pubmed,panthenol,2020-09-01,4
pubmed,panthenol,2020-10-01,4
pubmed,panthenol,2020-11-01,6
pubmed,panthenol,2020-12-01,3
pubmed,panthenol,2021-01-01,10
pubmed,panthenol,2021-02-01,3
pubmed,panthenol,2021-03-01,3
pubmed,panthenol,2021-04-01,6
pubmed,panthenol,2021-05-01,5
pubmed,panthenol,2021-06-01,0
pubmed,panthenol,2021-07-01,0
pubmed,panthenol,2021-08-01,3
pubmed,panthenol,2021-09-01,4
pubmed,panthenol,2021-10-01,4
pubmed,panthenol,2021-11-01,3
pubmed,panthenol,2021-12-01,3
pubmed,panthenol,2022-01-01,11
pubmed,panthenol,2022-02-01,3
pubmed,panthenol,2022-03-01,2
pubmed,panthenol,2022-04-01,2
pubmed,panthenol,2022-05-01,4
pubmed,panthenol,2022-06-01,4
pubmed,panthenol,2022-07-01,5
pubmed,panthenol,2022-08-01,4
pubmed,panthenol,2022-09-01,10
pubmed,panthenol,2022-10-01,2
pubmed,panthenol,2022-11-01,5
pubmed,panthenol,2022-12-01,3
pubmed,panthenol,2023-01-01,10
pubmed,panthenol,2023-02-01,3
pubmed,panthenol,2023-03-01,4
pubmed,panthenol,2023-04-01,5
pubmed,panthenol,2023-05-01,2
pubmed,panthenol,2023-06-01,3
pubmed,panthenol,2023-07-01,1
pubmed,panthenol,2023-08-01,6
pubmed,panthenol,2023-09-01,3
pubmed,panthenol,2023-10-01,8
pubmed,panthenol,2023-11-01,7
pubmed,panthenol,2023-12-01,4
pubmed,panthenol,2024-01-01,8
pubmed,panthenol,2024-02-01,5
pubmed,panthenol,2024-03-01,5
pubmed,panthenol,2024-04-01,3
pubmed,panthenol,2024-05-01,4
pubmed,panthenol,2024-06-01,2
pubmed,panthenol,2024-07-01,5
pubmed,panthenol,2024-08-01,6
pubmed,panthenol,2024-09-01,9
pubmed,panthenol,2024-10-01,2
pubmed,panthenol,2024-11-01,3
pubmed,panthenol,2024-12-01,7
pubmed,panthenol,2025-01-01,10
pubmed,panthenol,2025-02-01,4
pubmed,panthenol,2025-03-01,6
pubmed,panthenol,2025-04-01,2
pubmed,panthenol,2025-05-01,3
pubmed,panthenol,2025-06-01,5
pubmed,panthenol,2025-07-01,8
pubmed,panthenol,2025-08-01,2
pubmed,panthenol,2025-09-01,4
pubmed,panthenol,2025-10-01,1
pubmed,panthenol,2025-11-01,3
pubmed,panthenol,2025-12-01,3
pubmed,panthenol,2026-01-01,5
pubmed,panthenol,2026-02-01,4
pubmed,panthenol,2026-03-01,4
pubmed,panthenol,2026-04-01,9
pubmed,panthenol,2026-05-01,7
pubmed,panthenol,2026-06-01,10
pubmed,panthenol,2026-07-01,7
pubmed,panthenol,2026-08-01,4
pubmed,polydeoxyribonucleotide,2019-01-01,7
pubmed,polydeoxyribonucleotide,2019-02-01,2
pubmed,polydeoxyribonucleotide,2019-03-01,3
pubmed,polydeoxyribonucleotide,2019-04-01,4
pubmed,polydeoxyribonucleotide,2019-05-01,3
pubmed,polydeoxyribonucleotide,2019-06-01,1
pubmed,polydeoxyribonucleotide,2019-07-01,6
pubmed,polydeoxyribonucleotide,2019-08-01,6
pubmed,polydeoxyribonucleotide,2019-09-01,5
pubmed,polydeoxyribonucleotide,2019-10-01,8
pubmed,polydeoxyribonucleotide,2019-11-01,8
pubmed,polydeoxyribonucleotide,2019-12-01,4
pubmed,polydeoxyribonucleotide,2020-01-01,8
pubmed,polydeoxyribonucleotide,2020-02-01,3
pubmed,polydeoxyribonucleotide,2020-03-01,9
pubmed,polydeoxyribonucleotide,2020-04-01,5
pubmed,polydeoxyribonucleotide,2020-05-01,5
pubmed,polydeoxyribonucleotide,2020-06-01,5
pubmed,polydeoxyribonucleotide,2020-07-01,4
pubmed,polydeoxyribonucleotide,2020-08-01,9
pubmed,polydeoxyribonucleotide,2020-09-01,6
pubmed,polydeoxyribonucleotide,2020-10-01,4
pubmed,polydeoxyribonucleotide,2020-11-01,13
pubmed,polydeoxyribonucleotide,2020-12-01,6
pubmed,polydeoxyribonucleotide,2021-01-01,11
pubmed,polydeoxyribonucleotide,2021-02-01,11
pubmed,polydeoxyribonucleotide,2021-03-01,7
pubmed,polydeoxyribonucleotide,2021-04-01,4
pubmed,polydeoxyribonucleotide,2021-05-01,8
pubmed,polydeoxyribonucleotide,2021-06-01,6
pubmed,polydeoxyribonucleotide,2021-07-01,6
pubmed,polydeoxyribonucleotide,2021-08-01,5
pubmed,polydeoxyribonucleotide,2021-09-01,4
pubmed,polydeoxyribonucleotide,2021-10-01,6
pubmed,polydeoxyribonucleotide,2021-11-01,3
pubmed,polydeoxyribonucleotide,2021-12-01,5
pubmed,polydeoxyribonucleotide,2022-01-01,12
pubmed,polydeoxyribonucleotide,2022-02-01,7
pubmed,polydeoxyribonucleotide,2022-03-01,6
pubmed,polydeoxyribonucleotide,2022-04-01,6
pubmed,polydeoxyribonucleotide,2022-05-01,3
pubmed,polydeoxyribonucleotide,2022-06-01,2
pubmed,polydeoxyribonucleotide,2022-07-01,2
pubmed,polydeoxyribonucleotide,2022-08-01,9
pubmed,polydeoxyribonucleotide,2022-09-01,2
pubmed,polydeoxyribonucleotide,2022-10-01,3
pubmed,polydeoxyribonucleotide,2022-11-01,10
pubmed,polydeoxyribonucleotide,2022-12-01,5
pubmed,polydeoxyribonucleotide,2023-01-01,6
pubmed,polydeoxyribonucleotide,2023-02-01,2
pubmed,polydeoxyribonucleotide,2023-03-01,6
pubmed,polydeoxyribonucleotide,2023-04-01,7
pubmed,polydeoxyribonucleotide,2023-05-01,7
pubmed,polydeoxyribonucleotide,2023-06-01,5
pubmed,polydeoxyribonucleotide,2023-07-01,7
pubmed,polydeoxyribonucleotide,2023-08-01,7
pubmed,polydeoxyribonucleotide,2023-09-01,5
pubmed,polydeoxyribonucleotide,2023-10-01,5
pubmed,polydeoxyribonucleotide,2023-11-01,4
pubmed,polydeoxyribonucleotide,2023-12-01,8
pubmed,polydeoxyribonucleotide,2024-01-01,5
pubmed,polydeoxyribonucleotide,2024-02-01,3
pubmed,polydeoxyribonucleotide,2024-03-01,4
pubmed,polydeoxyribonucleotide,2024-04-01,5
pubmed,polydeoxyribonucleotide,2024-05-01,2
pubmed,polydeoxyribonucleotide,2024-06-01,4
pubmed,polydeoxyribonucleotide,2024-07-01,7
pubmed,polydeoxyribonucleotide,2024-08-01,4
pubmed,polydeoxyribonucleotide,2024-09-01,5
pubmed,polydeoxyribonucleotide,2024-10-01,9
pubmed,polydeoxyribonucleotide,2024-11-01,6
pubmed,polydeoxyribonucleotide,2024-12-01,6
pubmed,polydeoxyribonucleotide,2025-01-01,13
pubmed,polydeoxyribonucleotide,2025-02-01,8
pubmed,polydeoxyribonucleotide,2025-03-01,6
pubmed,polydeoxyribonucleotide,2025-04-01,7
pubmed,polydeoxyribonucleotide,2025-05-01,6
pubmed,polydeoxyribonucleotide,2025-06-01,7
pubmed,polydeoxyribonucleotide,2025-07-01,9
pubmed,polydeoxyribonucleotide,2025-08-01,13
pubmed,polydeoxyribonucleotide,2025-09-01,6
pubmed,polydeoxyribonucleotide,2025-10-01,6
pubmed,polydeoxyribonucleotide,2025-11-01,7
pubmed,polydeoxyribonucleotide,2025-12-01,13
pubmed,polydeoxyribonucleotide,2026-01-01,18
pubmed,polydeoxyribonucleotide,2026-02-01,8
pubmed,polydeoxyribonucleotide,2026-03-01,6
pubmed,polydeoxyribonucleotide,2026-04-01,10
pubmed,polydeoxyribonucleotide,2026-05-01,7
pubmed,polydeoxyribonucleotide,2026-06-01,8
pubmed,polydeoxyribonucleotide,2026-07-01,6
pubmed,polydeoxyribonucleotide,2026-08-01,6
pubmed,retinaldehyde,2019-01-01,14
pubmed,retinaldehyde,2019-02-01,11
pubmed,retinaldehyde,2019-03-01,9
pubmed,retinaldehyde,2019-04-01,14
pubmed,retinaldehyde,2019-05-01,11
pubmed,retinaldehyde,2019-06-01,8
pubmed,retinaldehyde,2019-07-01,6
pubmed,retinaldehyde,2019-08-01,10
pubmed,retinaldehyde,2019-09-01,6
pubmed,retinaldehyde,2019-10-01,6
pubmed,retinaldehyde,2019-11-01,10
pubmed,retinaldehyde,2019-12-01,6
pubmed,retinaldehyde,2020-01-01,24
pubmed,retinaldehyde,2020-02-01,8
pubmed,retinaldehyde,2020-03-01,10
pubmed,retinaldehyde,2020-04-01,8
pubmed,retinaldehyde,2020-05-01,9
pubmed,retinaldehyde,2020-06-01,5
pubmed,retinaldehyde,2020-07-01,8
pubmed,retinaldehyde,2020-08-01,9
pubmed,retinaldehyde,2020-09-01,7
pubmed,retinaldehyde,2020-10-01,5
pubmed,retinaldehyde,2020-11-01,6
pubmed,retinaldehyde,2020-12-01,7
pubmed,retinaldehyde,2021-01-01,17
pubmed,retinaldehyde,2021-02-01,6
pubmed,retinaldehyde,2021-03-01,5
pubmed,retinaldehyde,2021-04-01,3
pubmed,retinaldehyde,2021-05-01,7
pubmed,retinaldehyde,2021-06-01,5
pubmed,retinaldehyde,2021-07-01,6
pubmed,retinaldehyde,2021-08-01,8
pubmed,retinaldehyde,2021-09-01,8
pubmed,retinaldehyde,2021-10-01,7
pubmed,retinaldehyde,2021-11-01,3
pubmed,retinaldehyde,2021-12-01,7
pubmed,retinaldehyde,2022-01-01,12
pubmed,retinaldehyde,2022-02-01,4
pubmed,retinaldehyde,2022-03-01,4
pubmed,retinaldehyde,2022-04-01,2
pubmed,retinaldehyde,2022-05-01,1
pubmed,retinaldehyde,2022-06-01,2
pubmed,retinaldehyde,2022-07-01,5
pubmed,retinaldehyde,2022-08-01,5
pubmed,retinaldehyde,2022-09-01,4
pubmed,retinaldehyde,2022-10-01,6
pubmed,retinaldehyde,2022-11-01,6
pubmed,retinaldehyde,2022-12-01,6
pubmed,retinaldehyde,2023-01-01,4
pubmed,retinaldehyde,2023-02-01,4
pubmed,retinaldehyde,2023-03-01,8
pubmed,retinaldehyde,2023-04-01,6
pubmed,retinaldehyde,2023-05-01,6
pubmed,retinaldehyde,2023-06-01,8
pubmed,retinaldehyde,2023-07-01,3
pubmed,retinaldehyde,2023-08-01,6
pubmed,retinaldehyde,2023-09-01,3
pubmed,retinaldehyde,2023-10-01,3
pubmed,retinaldehyde,2023-11-01,5
pubmed,retinaldehyde,2023-12-01,3
pubmed,retinaldehyde,2024-01-01,2
pubmed,retinaldehyde,2024-02-01,4
pubmed,retinaldehyde,2024-03-01,7
pubmed,retinaldehyde,2024-04-01,2
pubmed,retinaldehyde,2024-05-01,4
pubmed,retinaldehyde,2024-06-01,9
pubmed,retinaldehyde,2024-07-01,7
pubmed,retinaldehyde,2024-08-01,7
pubmed,retinaldehyde,2024-09-01,9
pubmed,retinaldehyde,2024-10-01,11
pubmed,retinaldehyde,2024-11-01,9
pubmed,retinaldehyde,2024-12-01,7
pubmed,retinaldehyde,2025-01-01,9
pubmed,retinaldehyde,2025-02-01,12
pubmed,retinaldehyde,2025-03-01,3
pubmed,retinaldehyde,2025-04-01,6
pubmed,retinaldehyde,2025-05-01,6
pubmed,retinaldehyde,2025-06-01,3
pubmed,retinaldehyde,2025-07-01,6
pubmed,retinaldehyde,2025-08-01,3
pubmed,retinaldehyde,2025-09-01,7
pubmed,retinaldehyde,2025-10-01,9
pubmed,retinaldehyde,2025-11-01,4
pubmed,retinaldehyde,2025-12-01,4
pubmed,retinaldehyde,2026-01-01,7
pubmed,retinaldehyde,2026-02-01,7
pubmed,retinaldehyde,2026-03-01,5
pubmed,retinaldehyde,2026-04-01,7
pubmed,retinaldehyde,2026-05-01,7
pubmed,retinaldehyde,2026-06-01,7
pubmed,retinaldehyde,2026-07-01,2
pubmed,retinaldehyde,2026-08-01,3
pubmed,retinol,2019-01-01,346
pubmed,retinol,2019-02-01,152
pubmed,retinol,2019-03-01,154
pubmed,retinol,2019-04-01,172
pubmed,retinol,2019-05-01,148
pubmed,retinol,2019-06-01,167
pubmed,retinol,2019-07-01,195
pubmed,retinol,2019-08-01,148
pubmed,retinol,2019-09-01,162
pubmed,retinol,2019-10-01,165
pubmed,retinol,2019-11-01,173
pubmed,retinol,2019-12-01,176
pubmed,retinol,2020-01-01,400
pubmed,retinol,2020-02-01,159
pubmed,retinol,2020-03-01,155
pubmed,retinol,2020-04-01,169
pubmed,retinol,2020-05-01,163
pubmed,retinol,2020-06-01,151
pubmed,retinol,2020-07-01,187
pubmed,retinol,2020-08-01,141
pubmed,retinol,2020-09-01,176
pubmed,retinol,2020-10-01,200
pubmed,retinol,2020-11-01,188
pubmed,retinol,2020-12-01,167
pubmed,retinol,2021-01-01,459
pubmed,retinol,2021-02-01,165
pubmed,retinol,2021-03-01,179
pubmed,retinol,2021-04-01,173
pubmed,retinol,2021-05-01,198
pubmed,retinol,2021-06-01,180
pubmed,retinol,2021-07-01,155
pubmed,retinol,2021-08-01,175
pubmed,retinol,2021-09-01,168
pubmed,retinol,2021-10-01,183
pubmed,retinol,2021-11-01,190
pubmed,retinol,2021-12-01,172
pubmed,retinol,2022-01-01,474
pubmed,retinol,2022-02-01,149
pubmed,retinol,2022-03-01,184
pubmed,retinol,2022-04-01,152
pubmed,retinol,2022-05-01,164
pubmed,retinol,2022-06-01,169
pubmed,retinol,2022-07-01,165
pubmed,retinol,2022-08-01,205
pubmed,retinol,2022-09-01,185
pubmed,retinol,2022-10-01,211
pubmed,retinol,2022-11-01,184
pubmed,retinol,2022-12-01,220
pubmed,retinol,2023-01-01,431
pubmed,retinol,2023-02-01,173
pubmed,retinol,2023-03-01,204
pubmed,retinol,2023-04-01,182
pubmed,retinol,2023-05-01,174
pubmed,retinol,2023-06-01,176
pubmed,retinol,2023-07-01,179
pubmed,retinol,2023-08-01,190
pubmed,retinol,2023-09-01,193
pubmed,retinol,2023-10-01,185
pubmed,retinol,2023-11-01,176
pubmed,retinol,2023-12-01,205
pubmed,retinol,2024-01-01,395
pubmed,retinol,2024-02-01,168
pubmed,retinol,2024-03-01,158
pubmed,retinol,2024-04-01,163
pubmed,retinol,2024-05-01,162
pubmed,retinol,2024-06-01,167
pubmed,retinol,2024-07-01,164
pubmed,retinol,2024-08-01,158
pubmed,retinol,2024-09-01,156
pubmed,retinol,2024-10-01,196
pubmed,retinol,2024-11-01,159
pubmed,retinol,2024-12-01,206
pubmed,retinol,2025-01-01,406
pubmed,retinol,2025-02-01,170
pubmed,retinol,2025-03-01,163
pubmed,retinol,2025-04-01,149
pubmed,retinol,2025-05-01,160
pubmed,retinol,2025-06-01,158
pubmed,retinol,2025-07-01,165
pubmed,retinol,2025-08-01,160
pubmed,retinol,2025-09-01,190
pubmed,retinol,2025-10-01,193
pubmed,retinol,2025-11-01,188
pubmed,retinol,2025-12-01,178
pubmed,retinol,2026-01-01,300
pubmed,retinol,2026-02-01,170
pubmed,retinol,2026-03-01,159
pubmed,retinol,2026-04-01,166
pubmed,retinol,2026-05-01,160
pubmed,retinol,2026-06-01,182
pubmed,retinol,2026-07-01,168
pubmed,retinol,2026-08-01,96
pubmed,salicylic acid,2019-01-01,221
pubmed,salicylic acid,2019-02-01,105
pubmed,salicylic acid,2019-03-01,116
pubmed,salicylic acid,2019-04-01,88
pubmed,salicylic acid,2019-05-01,110
pubmed,salicylic acid,2019-06-01,84
pubmed,salicylic acid,2019-07-01,98
pubmed,salicylic acid,2019-08-01,101
pubmed,salicylic acid,2019-09-01,99
pubmed,salicylic acid,2019-10-01,94
pubmed,salicylic acid,2019-11-01,124
pubmed,salicylic acid,2019-12-01,105
pubmed,salicylic acid,2020-01-01,236
pubmed,salicylic acid,2020-02-01,114
pubmed,salicylic acid,2020-03-01,103
pubmed,salicylic acid,2020-04-01,110
pubmed,salicylic acid,2020-05-01,116
pubmed,salicylic acid,2020-06-01,116
pubmed,salicylic acid,2020-07-01,132
pubmed,salicylic acid,2020-08-01,123
pubmed,salicylic acid,2020-09-01,128
pubmed,salicylic acid,2020-10-01,121
pubmed,salicylic acid,2020-11-01,120
pubmed,salicylic acid,2020-12-01,107
pubmed,salicylic acid,2021-01-01,262
pubmed,salicylic acid,2021-02-01,130
pubmed,salicylic acid,2021-03-01,103
pubmed,salicylic acid,2021-04-01,111
pubmed,salicylic acid,2021-05-01,116
pubmed,salicylic acid,2021-06-01,114
pubmed,salicylic acid,2021-07-01,112
pubmed,salicylic acid,2021-08-01,115
pubmed,salicylic acid,2021-09-01,115
pubmed,salicylic acid,2021-10-01,125
pubmed,salicylic acid,2021-11-01,100
pubmed,salicylic acid,2021-12-01,125
pubmed,salicylic acid,2022-01-01,334
pubmed,salicylic acid,2022-02-01,105
pubmed,salicylic acid,2022-03-01,127
pubmed,salicylic acid,2022-04-01,117
pubmed,salicylic acid,2022-05-01,118
pubmed,salicylic acid,2022-06-01,129
pubmed,salicylic acid,2022-07-01,118
pubmed,salicylic acid,2022-08-01,130
pubmed,salicylic acid,2022-09-01,125
pubmed,salicylic acid,2022-10-01,129
pubmed,salicylic acid,2022-11-01,120
pubmed,salicylic acid,2022-12-01,134
pubmed,salicylic acid,2023-01-01,234
pubmed,salicylic acid,2023-02-01,114
pubmed,salicylic acid,2023-03-01,124
pubmed,salicylic acid,2023-04-01,109
pubmed,salicylic acid,2023-05-01,130
pubmed,salicylic acid,2023-06-01,109
pubmed,salicylic acid,2023-07-01,117
pubmed,salicylic acid,2023-08-01,120
pubmed,salicylic acid,2023-09-01,136
pubmed,salicylic acid,2023-10-01,107
pubmed,salicylic acid,2023-11-01,120
pubmed,salicylic acid,2023-12-01,113
pubmed,salicylic acid,2024-01-01,218
pubmed,salicylic acid,2024-02-01,110
pubmed,salicylic acid,2024-03-01,109
pubmed,salicylic acid,2024-04-01,100
pubmed,salicylic acid,2024-05-01,130
pubmed,salicylic acid,2024-06-01,110
pubmed,salicylic acid,2024-07-01,123
pubmed,salicylic acid,2024-08-01,120
pubmed,salicylic acid,2024-09-01,120
pubmed,salicylic acid,2024-10-01,134
pubmed,salicylic acid,2024-11-01,130
pubmed,salicylic acid,2024-12-01,147
pubmed,salicylic acid,2025-01-01,250
pubmed,salicylic acid,2025-02-01,131
pubmed,salicylic acid,2025-03-01,132
pubmed,salicylic acid,2025-04-01,127
pubmed,salicylic acid,2025-05-01,130
pubmed,salicylic acid,2025-06-01,112
pubmed,salicylic acid,2025-07-01,156
pubmed,salicylic acid,2025-08-01,127
pubmed,salicylic acid,2025-09-01,160
pubmed,salicylic acid,2025-10-01,140
pubmed,salicylic acid,2025-11-01,161
pubmed,salicylic acid,2025-12-01,189
pubmed,salicylic acid,2026-01-01,212
pubmed,salicylic acid,2026-02-01,128
pubmed,salicylic acid,2026-03-01,142
pubmed,salicylic acid,2026-04-01,147
pubmed,salicylic acid,2026-05-01,128
pubmed,salicylic acid,2026-06-01,178
pubmed,salicylic acid,2026-07-01,146
pubmed,salicylic acid,2026-08-01,82
pubmed,tranexamic acid,2019-01-01,89
pubmed,tranexamic acid,2019-02-01,74
pubmed,tranexamic acid,2019-03-01,59
pubmed,tranexamic acid,2019-04-01,57
pubmed,tranexamic acid,2019-05-01,62
pubmed,tranexamic acid,2019-06-01,56
pubmed,tranexamic acid,2019-07-01,61
pubmed,tranexamic acid,2019-08-01,52
pubmed,tranexamic acid,2019-09-01,59
pubmed,tranexamic acid,2019-10-01,74
pubmed,tranexamic acid,2019-11-01,62
pubmed,tranexamic acid,2019-12-01,69
pubmed,tranexamic acid,2020-01-01,136
pubmed,tranexamic acid,2020-02-01,51
pubmed,tranexamic acid,2020-03-01,73
pubmed,tranexamic acid,2020-04-01,76
pubmed,tranexamic acid,2020-05-01,69
pubmed,tranexamic acid,2020-06-01,79
pubmed,tranexamic acid,2020-07-01,61
pubmed,tranexamic acid,2020-08-01,70
pubmed,tranexamic acid,2020-09-01,86
pubmed,tranexamic acid,2020-10-01,83
pubmed,tranexamic acid,2020-11-01,71
pubmed,tranexamic acid,2020-12-01,84
pubmed,tranexamic acid,2021-01-01,138
pubmed,tranexamic acid,2021-02-01,71
pubmed,tranexamic acid,2021-03-01,85
pubmed,tranexamic acid,2021-04-01,75
pubmed,tranexamic acid,2021-05-01,75
pubmed,tranexamic acid,2021-06-01,69
pubmed,tranexamic acid,2021-07-01,85
pubmed,tranexamic acid,2021-08-01,78
pubmed,tranexamic acid,2021-09-01,77
pubmed,tranexamic acid,2021-10-01,70
pubmed,tranexamic acid,2021-11-01,69
pubmed,tranexamic acid,2021-12-01,76
pubmed,tranexamic acid,2022-01-01,171
pubmed,tranexamic acid,2022-02-01,68
pubmed,tranexamic acid,2022-03-01,85
pubmed,tranexamic acid,2022-04-01,86
pubmed,tranexamic acid,2022-05-01,76
pubmed,tranexamic acid,2022-06-01,72
pubmed,tranexamic acid,2022-07-01,83
pubmed,tranexamic acid,2022-08-01,83
pubmed,tranexamic acid,2022-09-01,91
pubmed,tranexamic acid,2022-10-01,68
pubmed,tranexamic acid,2022-11-01,74
pubmed,tranexamic acid,2022-12-01,85
pubmed,tranexamic acid,2023-01-01,143
pubmed,tranexamic acid,2023-02-01,74
pubmed,tranexamic acid,2023-03-01,72
pubmed,tranexamic acid,2023-04-01,73
pubmed,tranexamic acid,2023-05-01,70
pubmed,tranexamic acid,2023-06-01,96
pubmed,tranexamic acid,2023-07-01,90
pubmed,tranexamic acid,2023-08-01,83
pubmed,tranexamic acid,2023-09-01,72
pubmed,tranexamic acid,2023-10-01,87
pubmed,tranexamic acid,2023-11-01,84
pubmed,tranexamic acid,2023-12-01,96
pubmed,tranexamic acid,2024-01-01,137
pubmed,tranexamic acid,2024-02-01,85
pubmed,tranexamic acid,2024-03-01,96
pubmed,tranexamic acid,2024-04-01,86
pubmed,tranexamic acid,2024-05-01,90
pubmed,tranexamic acid,2024-06-01,85
pubmed,tranexamic acid,2024-07-01,87
pubmed,tranexamic acid,2024-08-01,83
pubmed,tranexamic acid,2024-09-01,112
pubmed,tranexamic acid,2024-10-01,93
pubmed,tranexamic acid,2024-11-01,90
pubmed,tranexamic acid,2024-12-01,89
pubmed,tranexamic acid,2025-01-01,173
pubmed,tranexamic acid,2025-02-01,80
pubmed,tranexamic acid,2025-03-01,115
pubmed,tranexamic acid,2025-04-01,77
pubmed,tranexamic acid,2025-05-01,111
pubmed,tranexamic acid,2025-06-01,92
pubmed,tranexamic acid,2025-07-01,103
pubmed,tranexamic acid,2025-08-01,89
pubmed,tranexamic acid,2025-09-01,106
pubmed,tranexamic acid,2025-10-01,109
pubmed,tranexamic acid,2025-11-01,103
pubmed,tranexamic acid,2025-12-01,103
pubmed,tranexamic acid,2026-01-01,151
pubmed,tranexamic acid,2026-02-01,99
pubmed,tranexamic acid,2026-03-01,109
pubmed,tranexamic acid,2026-04-01,97
pubmed,tranexamic acid,2026-05-01,111
pubmed,tranexamic acid,2026-06-01,108
pubmed,tranexamic acid,2026-07-01,103
pubmed,tranexamic acid,2026-08-01,48
